bird,audio,length,destination
gwfgoo,524221.wav,21.563813,/datasets/xeno_canto/491_all/524221.wav
gwfgoo,650856_0.wav,60.032,/datasets/xeno_canto/491_all/650856_0.wav
gwfgoo,650856_1.wav,60.032,/datasets/xeno_canto/491_all/650856_1.wav
gwfgoo,650856_2.wav,60.032,/datasets/xeno_canto/491_all/650856_2.wav
gwfgoo,650856_3.wav,36.864,/datasets/xeno_canto/491_all/650856_3.wav
gwfgoo,650859_0.wav,60.032,/datasets/xeno_canto/491_all/650859_0.wav
gwfgoo,650859_1.wav,60.032,/datasets/xeno_canto/491_all/650859_1.wav
gwfgoo,650859_2.wav,60.032,/datasets/xeno_canto/491_all/650859_2.wav
gwfgoo,650859_3.wav,59.904,/datasets/xeno_canto/491_all/650859_3.wav
gwfgoo,650859_4.wav,38.8095,/datasets/xeno_canto/491_all/650859_4.wav
gwfgoo,690461.wav,37.671313,/datasets/xeno_canto/491_all/690461.wav
gwfgoo,591696.wav,6.886813,/datasets/xeno_canto/491_all/591696.wav
gwfgoo,650851_1.wav,22.431,/datasets/xeno_canto/491_all/650851_1.wav
gwfgoo,696514.wav,24.111,/datasets/xeno_canto/491_all/696514.wav
gwfgoo,27168.wav,44.225313,/datasets/xeno_canto/491_all/27168.wav
gwfgoo,67214.wav,7.000813,/datasets/xeno_canto/491_all/67214.wav
gwfgoo,599801.wav,20.558375,/datasets/xeno_canto/491_all/599801.wav
gwfgoo,603842.wav,19.644063,/datasets/xeno_canto/491_all/603842.wav
gwfgoo,533744.wav,14.548563,/datasets/xeno_canto/491_all/533744.wav
gwfgoo,284621.wav,16.44325,/datasets/xeno_canto/491_all/284621.wav
gwfgoo,603848.wav,21.028563,/datasets/xeno_canto/491_all/603848.wav
gwfgoo,71060.wav,57.7045,/datasets/xeno_canto/491_all/71060.wav
gwfgoo,513908_0.wav,60.032,/datasets/xeno_canto/491_all/513908_0.wav
gwfgoo,513908_1.wav,24.996625,/datasets/xeno_canto/491_all/513908_1.wav
gwfgoo,701879.wav,9.482438,/datasets/xeno_canto/491_all/701879.wav
gwfgoo,160181.wav,21.864,/datasets/xeno_canto/491_all/160181.wav
gwfgoo,160186.wav,33.216,/datasets/xeno_canto/491_all/160186.wav
gwfgoo,150246.wav,24.504,/datasets/xeno_canto/491_all/150246.wav
gwfgoo,150245.wav,23.4,/datasets/xeno_canto/491_all/150245.wav
gwfgoo,150244.wav,10.224,/datasets/xeno_canto/491_all/150244.wav
gwfgoo,696624.wav,37.79,/datasets/xeno_canto/491_all/696624.wav
gwfgoo,524293_1.wav,13.7918125,/datasets/xeno_canto/491_all/524293_1.wav
gwfgoo,75129.wav,16.696063,/datasets/xeno_canto/491_all/75129.wav
gwfgoo,524293_0.wav,60.032,/datasets/xeno_canto/491_all/524293_0.wav
gwfgoo,698271.wav,15.86725,/datasets/xeno_canto/491_all/698271.wav
gwfgoo,453885.wav,22.344,/datasets/xeno_canto/491_all/453885.wav
gwfgoo,453886.wav,22.536,/datasets/xeno_canto/491_all/453886.wav
gwfgoo,453887.wav,7.176,/datasets/xeno_canto/491_all/453887.wav
gwfgoo,616870.wav,9.60375,/datasets/xeno_canto/491_all/616870.wav
gwfgoo,160497_0.wav,60.032,/datasets/xeno_canto/491_all/160497_0.wav
gwfgoo,160497_1.wav,12.184,/datasets/xeno_canto/491_all/160497_1.wav
gwfgoo,635569.wav,14.601,/datasets/xeno_canto/491_all/635569.wav
gwfgoo,688893_1.wav,10.3499375,/datasets/xeno_canto/491_all/688893_1.wav
gwfgoo,453888.wav,49.584,/datasets/xeno_canto/491_all/453888.wav
gwfgoo,688893_0.wav,60.032,/datasets/xeno_canto/491_all/688893_0.wav
gwfgoo,600725_0.wav,60.032,/datasets/xeno_canto/491_all/600725_0.wav
gwfgoo,641765_0.wav,60.032,/datasets/xeno_canto/491_all/641765_0.wav
gwfgoo,420168_1.wav,12.473,/datasets/xeno_canto/491_all/420168_1.wav
gwfgoo,467258.wav,53.4,/datasets/xeno_canto/491_all/467258.wav
gwfgoo,528313_0.wav,60.032,/datasets/xeno_canto/491_all/528313_0.wav
gwfgoo,498275.wav,10.38025,/datasets/xeno_canto/491_all/498275.wav
gwfgoo,631411.wav,10.1355,/datasets/xeno_canto/491_all/631411.wav
gwfgoo,402284_1.wav,14.248,/datasets/xeno_canto/491_all/402284_1.wav
gwfgoo,402284_0.wav,60.032,/datasets/xeno_canto/491_all/402284_0.wav
gwfgoo,509519.wav,26.722938,/datasets/xeno_canto/491_all/509519.wav
gwfgoo,402283.wav,27.192,/datasets/xeno_canto/491_all/402283.wav
gwfgoo,528312.wav,37.722125,/datasets/xeno_canto/491_all/528312.wav
gwfgoo,528311_3.wav,40.335375,/datasets/xeno_canto/491_all/528311_3.wav
gwfgoo,685390.wav,9.073,/datasets/xeno_canto/491_all/685390.wav
gwfgoo,509520.wav,53.192313,/datasets/xeno_canto/491_all/509520.wav
gwfgoo,25712.wav,11.4155,/datasets/xeno_canto/491_all/25712.wav
gwfgoo,459761.wav,23.40575,/datasets/xeno_canto/491_all/459761.wav
gwfgoo,528313_1.wav,57.1175625,/datasets/xeno_canto/491_all/528313_1.wav
gwfgoo,528311_2.wav,60.032,/datasets/xeno_canto/491_all/528311_2.wav
gwfgoo,72942_1.wav,0.101875,/datasets/xeno_canto/491_all/72942_1.wav
gwfgoo,118578.wav,18.416313,/datasets/xeno_canto/491_all/118578.wav
gwfgoo,118546.wav,6.699438,/datasets/xeno_canto/491_all/118546.wav
gwfgoo,528311_1.wav,59.968,/datasets/xeno_canto/491_all/528311_1.wav
gwfgoo,528311_0.wav,60.032,/datasets/xeno_canto/491_all/528311_0.wav
gwfgoo,601289.wav,10.5535,/datasets/xeno_canto/491_all/601289.wav
gwfgoo,459963_0.wav,60.032,/datasets/xeno_canto/491_all/459963_0.wav
gwfgoo,459963_1.wav,46.80975,/datasets/xeno_canto/491_all/459963_1.wav
gwfgoo,450844.wav,24.456,/datasets/xeno_canto/491_all/450844.wav
gwfgoo,458079.wav,31.434625,/datasets/xeno_canto/491_all/458079.wav
gwfgoo,460010.wav,12.674813,/datasets/xeno_canto/491_all/460010.wav
gwfgoo,306614.wav,16.369,/datasets/xeno_canto/491_all/306614.wav
gwfgoo,685395.wav,10.036,/datasets/xeno_canto/491_all/685395.wav
gwfgoo,72942_0.wav,60.032,/datasets/xeno_canto/491_all/72942_0.wav
gwfgoo,696797.wav,43.421313,/datasets/xeno_canto/491_all/696797.wav
gwfgoo,614662.wav,13.974,/datasets/xeno_canto/491_all/614662.wav
gwfgoo,509497.wav,12.000875,/datasets/xeno_canto/491_all/509497.wav
gwfgoo,498240.wav,21.828,/datasets/xeno_canto/491_all/498240.wav
gwfgoo,528351.wav,34.195438,/datasets/xeno_canto/491_all/528351.wav
gwfgoo,632779_0.wav,60.032,/datasets/xeno_canto/491_all/632779_0.wav
gwfgoo,632779_1.wav,3.0374375,/datasets/xeno_canto/491_all/632779_1.wav
gwfgoo,70954.wav,34.56,/datasets/xeno_canto/491_all/70954.wav
gwfgoo,632781_0.wav,60.032,/datasets/xeno_canto/491_all/632781_0.wav
gwfgoo,632781_1.wav,5.4665625,/datasets/xeno_canto/491_all/632781_1.wav
gwfgoo,632785.wav,43.241375,/datasets/xeno_canto/491_all/632785.wav
gwfgoo,632788.wav,12.028063,/datasets/xeno_canto/491_all/632788.wav
gwfgoo,632790.wav,14.290563,/datasets/xeno_canto/491_all/632790.wav
gwfgoo,550980.wav,10.579625,/datasets/xeno_canto/491_all/550980.wav
gwfgoo,601778_1.wav,32.777625,/datasets/xeno_canto/491_all/601778_1.wav
gwfgoo,609359.wav,19.465,/datasets/xeno_canto/491_all/609359.wav
gwfgoo,71063_1.wav,43.2039375,/datasets/xeno_canto/491_all/71063_1.wav
gwfgoo,601778_0.wav,60.032,/datasets/xeno_canto/491_all/601778_0.wav
gwfgoo,71063_0.wav,60.032,/datasets/xeno_canto/491_all/71063_0.wav
gwfgoo,528560.wav,31.785875,/datasets/xeno_canto/491_all/528560.wav
gwfgoo,528561_0.wav,60.032,/datasets/xeno_canto/491_all/528561_0.wav
gwfgoo,528561_1.wav,15.7726875,/datasets/xeno_canto/491_all/528561_1.wav
gwfgoo,679286.wav,17.46575,/datasets/xeno_canto/491_all/679286.wav
gwfgoo,509494.wav,17.818813,/datasets/xeno_canto/491_all/509494.wav
gwfgoo,509496.wav,12.028938,/datasets/xeno_canto/491_all/509496.wav
gwfgoo,528585.wav,51.048875,/datasets/xeno_canto/491_all/528585.wav
gwfgoo,625887.wav,59.427875,/datasets/xeno_canto/491_all/625887.wav
gwfgoo,500506_0.wav,60.032,/datasets/xeno_canto/491_all/500506_0.wav
gwfgoo,500506_1.wav,16.53175,/datasets/xeno_canto/491_all/500506_1.wav
gwfgoo,92021.wav,10.176,/datasets/xeno_canto/491_all/92021.wav
gwfgoo,153074.wav,12.44,/datasets/xeno_canto/491_all/153074.wav
gwfgoo,550204.wav,14.470625,/datasets/xeno_canto/491_all/550204.wav
gwfgoo,608945.wav,8.019625,/datasets/xeno_canto/491_all/608945.wav
gwfgoo,498606.wav,7.69375,/datasets/xeno_canto/491_all/498606.wav
gwfgoo,335690.wav,36.10125,/datasets/xeno_canto/491_all/335690.wav
gwfgoo,276917.wav,19.416,/datasets/xeno_canto/491_all/276917.wav
gwfgoo,276916.wav,13.224,/datasets/xeno_canto/491_all/276916.wav
gwfgoo,280887_0.wav,60.032,/datasets/xeno_canto/491_all/280887_0.wav
gwfgoo,280886.wav,36.702063,/datasets/xeno_canto/491_all/280886.wav
gwfgoo,280885.wav,15.804063,/datasets/xeno_canto/491_all/280885.wav
gwfgoo,678657.wav,29.7535,/datasets/xeno_canto/491_all/678657.wav
gwfgoo,118263_0.wav,60.032,/datasets/xeno_canto/491_all/118263_0.wav
gwfgoo,337797.wav,34.972563,/datasets/xeno_canto/491_all/337797.wav
gwfgoo,337801_0.wav,60.032,/datasets/xeno_canto/491_all/337801_0.wav
gwfgoo,590508.wav,8.35525,/datasets/xeno_canto/491_all/590508.wav
gwfgoo,610194.wav,59.472,/datasets/xeno_canto/491_all/610194.wav
gwfgoo,28264.wav,23.327375,/datasets/xeno_canto/491_all/28264.wav
gwfgoo,306094_1.wav,24.976,/datasets/xeno_canto/491_all/306094_1.wav
gwfgoo,105843.wav,26.618813,/datasets/xeno_canto/491_all/105843.wav
gwfgoo,306094_0.wav,60.032,/datasets/xeno_canto/491_all/306094_0.wav
gwfgoo,618690_1.wav,6.5850625,/datasets/xeno_canto/491_all/618690_1.wav
gwfgoo,337801_1.wav,37.29775,/datasets/xeno_canto/491_all/337801_1.wav
gwfgoo,650273.wav,11.958375,/datasets/xeno_canto/491_all/650273.wav
gwfgoo,155023.wav,13.004063,/datasets/xeno_canto/491_all/155023.wav
gwfgoo,702896_1.wav,5.5435,/datasets/xeno_canto/491_all/702896_1.wav
gwfgoo,702896_0.wav,60.032,/datasets/xeno_canto/491_all/702896_0.wav
gwfgoo,622888.wav,9.756563,/datasets/xeno_canto/491_all/622888.wav
gwfgoo,246720.wav,8.52,/datasets/xeno_canto/491_all/246720.wav
gwfgoo,697700.wav,28.708563,/datasets/xeno_canto/491_all/697700.wav
gwfgoo,622897.wav,38.308188,/datasets/xeno_canto/491_all/622897.wav
gwfgoo,548426.wav,14.210625,/datasets/xeno_canto/491_all/548426.wav
gwfgoo,210100.wav,44.95675,/datasets/xeno_canto/491_all/210100.wav
gwfgoo,114347_0.wav,60.032,/datasets/xeno_canto/491_all/114347_0.wav
gwfgoo,606583.wav,10.560313,/datasets/xeno_canto/491_all/606583.wav
gwfgoo,276918.wav,18.312,/datasets/xeno_canto/491_all/276918.wav
gwfgoo,101008.wav,5.4,/datasets/xeno_canto/491_all/101008.wav
gwfgoo,276919.wav,23.952,/datasets/xeno_canto/491_all/276919.wav
gwfgoo,607633.wav,44.22125,/datasets/xeno_canto/491_all/607633.wav
gwfgoo,614465.wav,55.3535,/datasets/xeno_canto/491_all/614465.wav
gwfgoo,614464.wav,21.6555,/datasets/xeno_canto/491_all/614464.wav
gwfgoo,606962.wav,13.043063,/datasets/xeno_canto/491_all/606962.wav
gwfgoo,614463_1.wav,42.4725,/datasets/xeno_canto/491_all/614463_1.wav
gwfgoo,614463_0.wav,60.032,/datasets/xeno_canto/491_all/614463_0.wav
gwfgoo,600966.wav,23.09525,/datasets/xeno_canto/491_all/600966.wav
gwfgoo,280889.wav,36.179625,/datasets/xeno_canto/491_all/280889.wav
gwfgoo,625805.wav,15.993,/datasets/xeno_canto/491_all/625805.wav
gwfgoo,406371.wav,48.96,/datasets/xeno_canto/491_all/406371.wav
gwfgoo,118263_1.wav,23.89325,/datasets/xeno_canto/491_all/118263_1.wav
gwfgoo,509597.wav,30.28475,/datasets/xeno_canto/491_all/509597.wav
gwfgoo,376971.wav,17.45825,/datasets/xeno_canto/491_all/376971.wav
gwfgoo,376973.wav,25.173813,/datasets/xeno_canto/491_all/376973.wav
gwfgoo,280888.wav,16.431,/datasets/xeno_canto/491_all/280888.wav
gwfgoo,625958.wav,46.703375,/datasets/xeno_canto/491_all/625958.wav
gwfgoo,280887_1.wav,21.914125,/datasets/xeno_canto/491_all/280887_1.wav
gwfgoo,512591.wav,10.416,/datasets/xeno_canto/491_all/512591.wav
gwfgoo,401616.wav,28.224,/datasets/xeno_canto/491_all/401616.wav
gwfgoo,401615.wav,17.28,/datasets/xeno_canto/491_all/401615.wav
gwfgoo,315327.wav,30.155688,/datasets/xeno_canto/491_all/315327.wav
gwfgoo,631221.wav,53.129125,/datasets/xeno_canto/491_all/631221.wav
gwfgoo,631218.wav,9.195125,/datasets/xeno_canto/491_all/631218.wav
gwfgoo,512595.wav,10.209813,/datasets/xeno_canto/491_all/512595.wav
gwfgoo,665152.wav,23.364563,/datasets/xeno_canto/491_all/665152.wav
gwfgoo,276921.wav,44.088,/datasets/xeno_canto/491_all/276921.wav
gwfgoo,617703.wav,29.704,/datasets/xeno_canto/491_all/617703.wav
gwfgoo,406370.wav,39.0,/datasets/xeno_canto/491_all/406370.wav
gwfgoo,276920.wav,20.784,/datasets/xeno_canto/491_all/276920.wav
gwfgoo,600725_1.wav,22.6905625,/datasets/xeno_canto/491_all/600725_1.wav
gwfgoo,641765_1.wav,53.40325,/datasets/xeno_canto/491_all/641765_1.wav
gwfgoo,603849.wav,21.315938,/datasets/xeno_canto/491_all/603849.wav
gwfgoo,630517_1.wav,29.0365,/datasets/xeno_canto/491_all/630517_1.wav
gwfgoo,693147.wav,35.0,/datasets/xeno_canto/491_all/693147.wav
gwfgoo,123890.wav,5.09175,/datasets/xeno_canto/491_all/123890.wav
gwfgoo,621826.wav,29.80575,/datasets/xeno_canto/491_all/621826.wav
gwfgoo,592546.wav,13.712375,/datasets/xeno_canto/491_all/592546.wav
gwfgoo,693146.wav,26.517188,/datasets/xeno_canto/491_all/693146.wav
gwfgoo,693145.wav,28.34175,/datasets/xeno_canto/491_all/693145.wav
gwfgoo,123892.wav,12.425313,/datasets/xeno_canto/491_all/123892.wav
gwfgoo,693148.wav,35.0,/datasets/xeno_canto/491_all/693148.wav
gwfgoo,693144.wav,35.0,/datasets/xeno_canto/491_all/693144.wav
gwfgoo,693143.wav,30.0,/datasets/xeno_canto/491_all/693143.wav
gwfgoo,592548.wav,13.816563,/datasets/xeno_canto/491_all/592548.wav
gwfgoo,693142.wav,35.0,/datasets/xeno_canto/491_all/693142.wav
gwfgoo,693141.wav,27.585313,/datasets/xeno_canto/491_all/693141.wav
gwfgoo,124009.wav,22.308563,/datasets/xeno_canto/491_all/124009.wav
gwfgoo,658897.wav,9.743688,/datasets/xeno_canto/491_all/658897.wav
gwfgoo,465574.wav,15.521375,/datasets/xeno_canto/491_all/465574.wav
gwfgoo,149382_1.wav,40.792,/datasets/xeno_canto/491_all/149382_1.wav
gwfgoo,440657.wav,30.172,/datasets/xeno_canto/491_all/440657.wav
gwfgoo,440661.wav,27.527,/datasets/xeno_canto/491_all/440661.wav
gwfgoo,693149.wav,20.0,/datasets/xeno_canto/491_all/693149.wav
gwfgoo,615234.wav,31.8285,/datasets/xeno_canto/491_all/615234.wav
gwfgoo,382142_0.wav,60.032,/datasets/xeno_canto/491_all/382142_0.wav
gwfgoo,382142_1.wav,33.088,/datasets/xeno_canto/491_all/382142_1.wav
gwfgoo,699010.wav,5.665375,/datasets/xeno_canto/491_all/699010.wav
gwfgoo,689436_0.wav,60.032,/datasets/xeno_canto/491_all/689436_0.wav
gwfgoo,357628.wav,28.708563,/datasets/xeno_canto/491_all/357628.wav
gwfgoo,357669_0.wav,60.032,/datasets/xeno_canto/491_all/357669_0.wav
gwfgoo,391466.wav,15.991,/datasets/xeno_canto/491_all/391466.wav
gwfgoo,613579_1.wav,8.704,/datasets/xeno_canto/491_all/613579_1.wav
gwfgoo,613579_0.wav,60.032,/datasets/xeno_canto/491_all/613579_0.wav
gwfgoo,598787.wav,30.693875,/datasets/xeno_canto/491_all/598787.wav
gwfgoo,440747.wav,42.82975,/datasets/xeno_canto/491_all/440747.wav
gwfgoo,658896.wav,8.254688,/datasets/xeno_canto/491_all/658896.wav
gwfgoo,440741.wav,47.109,/datasets/xeno_canto/491_all/440741.wav
gwfgoo,506801.wav,11.342938,/datasets/xeno_canto/491_all/506801.wav
gwfgoo,506800.wav,9.241563,/datasets/xeno_canto/491_all/506800.wav
gwfgoo,506799.wav,15.696688,/datasets/xeno_canto/491_all/506799.wav
gwfgoo,465612.wav,12.564313,/datasets/xeno_canto/491_all/465612.wav
gwfgoo,506646.wav,13.723,/datasets/xeno_canto/491_all/506646.wav
gwfgoo,506644.wav,7.062125,/datasets/xeno_canto/491_all/506644.wav
gwfgoo,592979.wav,37.198375,/datasets/xeno_canto/491_all/592979.wav
gwfgoo,75804.wav,17.054563,/datasets/xeno_canto/491_all/75804.wav
gwfgoo,645268.wav,38.812,/datasets/xeno_canto/491_all/645268.wav
gwfgoo,645270.wav,9.467,/datasets/xeno_canto/491_all/645270.wav
gwfgoo,506294.wav,17.053563,/datasets/xeno_canto/491_all/506294.wav
gwfgoo,75805_0.wav,60.032,/datasets/xeno_canto/491_all/75805_0.wav
gwfgoo,602729.wav,40.020875,/datasets/xeno_canto/491_all/602729.wav
gwfgoo,598202.wav,7.767,/datasets/xeno_canto/491_all/598202.wav
gwfgoo,358609.wav,18.648,/datasets/xeno_canto/491_all/358609.wav
gwfgoo,593426.wav,11.371438,/datasets/xeno_canto/491_all/593426.wav
gwfgoo,641866.wav,20.124,/datasets/xeno_canto/491_all/641866.wav
gwfgoo,641867.wav,22.852,/datasets/xeno_canto/491_all/641867.wav
gwfgoo,641868.wav,39.207,/datasets/xeno_canto/491_all/641868.wav
gwfgoo,439217.wav,42.17325,/datasets/xeno_canto/491_all/439217.wav
gwfgoo,75805_1.wav,5.2620625,/datasets/xeno_canto/491_all/75805_1.wav
gwfgoo,641869.wav,14.789,/datasets/xeno_canto/491_all/641869.wav
gwfgoo,641872.wav,9.842,/datasets/xeno_canto/491_all/641872.wav
gwfgoo,692642.wav,18.141938,/datasets/xeno_canto/491_all/692642.wav
gwfgoo,645265.wav,7.368,/datasets/xeno_canto/491_all/645265.wav
gwfgoo,689436_1.wav,3.8153125,/datasets/xeno_canto/491_all/689436_1.wav
gwfgoo,506441.wav,45.192,/datasets/xeno_canto/491_all/506441.wav
gwfgoo,287945.wav,47.281,/datasets/xeno_canto/491_all/287945.wav
gwfgoo,658898.wav,47.908563,/datasets/xeno_canto/491_all/658898.wav
gwfgoo,603013.wav,41.283688,/datasets/xeno_canto/491_all/603013.wav
gwfgoo,593132.wav,56.639563,/datasets/xeno_canto/491_all/593132.wav
gwfgoo,593134_0.wav,60.032,/datasets/xeno_canto/491_all/593134_0.wav
gwfgoo,593134_1.wav,3.5560625,/datasets/xeno_canto/491_all/593134_1.wav
gwfgoo,544606.wav,7.981938,/datasets/xeno_canto/491_all/544606.wav
gwfgoo,149382_0.wav,60.032,/datasets/xeno_canto/491_all/149382_0.wav
gwfgoo,593171_0.wav,60.032,/datasets/xeno_canto/491_all/593171_0.wav
gwfgoo,593171_1.wav,39.52,/datasets/xeno_canto/491_all/593171_1.wav
gwfgoo,149381.wav,22.104,/datasets/xeno_canto/491_all/149381.wav
gwfgoo,593193.wav,17.336,/datasets/xeno_canto/491_all/593193.wav
gwfgoo,685130.wav,12.098,/datasets/xeno_canto/491_all/685130.wav
gwfgoo,131313.wav,13.468688,/datasets/xeno_canto/491_all/131313.wav
gwfgoo,149380_1.wav,10.0,/datasets/xeno_canto/491_all/149380_1.wav
gwfgoo,149380_0.wav,60.032,/datasets/xeno_canto/491_all/149380_0.wav
gwfgoo,149379.wav,23.712,/datasets/xeno_canto/491_all/149379.wav
gwfgoo,287944.wav,14.137,/datasets/xeno_canto/491_all/287944.wav
gwfgoo,602626.wav,28.751625,/datasets/xeno_canto/491_all/602626.wav
gwfgoo,608621.wav,16.110688,/datasets/xeno_canto/491_all/608621.wav
gwfgoo,357669_1.wav,31.1375,/datasets/xeno_canto/491_all/357669_1.wav
gwfgoo,644998.wav,17.241063,/datasets/xeno_canto/491_all/644998.wav
gwfgoo,161429.wav,39.053063,/datasets/xeno_canto/491_all/161429.wav
gwfgoo,644995.wav,25.067625,/datasets/xeno_canto/491_all/644995.wav
gwfgoo,613741_1.wav,59.968,/datasets/xeno_canto/491_all/613741_1.wav
gwfgoo,442628.wav,16.223,/datasets/xeno_canto/491_all/442628.wav
gwfgoo,694195_0.wav,60.032,/datasets/xeno_canto/491_all/694195_0.wav
gwfgoo,694195_1.wav,21.568,/datasets/xeno_canto/491_all/694195_1.wav
gwfgoo,613741_2.wav,16.822,/datasets/xeno_canto/491_all/613741_2.wav
gwfgoo,606014_1.wav,54.8539375,/datasets/xeno_canto/491_all/606014_1.wav
gwfgoo,443248.wav,29.992,/datasets/xeno_canto/491_all/443248.wav
gwfgoo,644997.wav,33.737188,/datasets/xeno_canto/491_all/644997.wav
gwfgoo,688860.wav,18.13225,/datasets/xeno_canto/491_all/688860.wav
gwfgoo,694560.wav,27.364,/datasets/xeno_canto/491_all/694560.wav
gwfgoo,454671.wav,43.848,/datasets/xeno_canto/491_all/454671.wav
gwfgoo,626355_0.wav,60.032,/datasets/xeno_canto/491_all/626355_0.wav
gwfgoo,104055.wav,16.822875,/datasets/xeno_canto/491_all/104055.wav
gwfgoo,630517_0.wav,60.032,/datasets/xeno_canto/491_all/630517_0.wav
gwfgoo,613741_0.wav,60.032,/datasets/xeno_canto/491_all/613741_0.wav
gwfgoo,684378.wav,10.035,/datasets/xeno_canto/491_all/684378.wav
gwfgoo,606014_0.wav,60.032,/datasets/xeno_canto/491_all/606014_0.wav
lesred1,392799_2.wav,8.768,/datasets/xeno_canto/491_all/392799_2.wav
lesred1,584309.wav,16.251375,/datasets/xeno_canto/491_all/584309.wav
lesred1,77423.wav,36.179625,/datasets/xeno_canto/491_all/77423.wav
lesred1,443696.wav,10.081,/datasets/xeno_canto/491_all/443696.wav
lesred1,582269_0.wav,60.032,/datasets/xeno_canto/491_all/582269_0.wav
lesred1,77421.wav,26.514313,/datasets/xeno_canto/491_all/77421.wav
lesred1,443697.wav,33.457,/datasets/xeno_canto/491_all/443697.wav
lesred1,641146.wav,6.110313,/datasets/xeno_canto/491_all/641146.wav
lesred1,582269_1.wav,7.979375,/datasets/xeno_canto/491_all/582269_1.wav
lesred1,195098.wav,17.751875,/datasets/xeno_canto/491_all/195098.wav
lesred1,597283.wav,6.672,/datasets/xeno_canto/491_all/597283.wav
lesred1,443698.wav,16.465,/datasets/xeno_canto/491_all/443698.wav
lesred1,569421.wav,30.089438,/datasets/xeno_canto/491_all/569421.wav
lesred1,626619.wav,7.981375,/datasets/xeno_canto/491_all/626619.wav
lesred1,582259.wav,14.992813,/datasets/xeno_canto/491_all/582259.wav
lesred1,569422.wav,34.745813,/datasets/xeno_canto/491_all/569422.wav
lesred1,605162.wav,30.585188,/datasets/xeno_canto/491_all/605162.wav
lesred1,470684.wav,13.22375,/datasets/xeno_canto/491_all/470684.wav
lesred1,392799_1.wav,60.032,/datasets/xeno_canto/491_all/392799_1.wav
lesred1,392799_0.wav,60.032,/datasets/xeno_canto/491_all/392799_0.wav
lesred1,650811.wav,15.603813,/datasets/xeno_canto/491_all/650811.wav
lesred1,392785.wav,7.444938,/datasets/xeno_canto/491_all/392785.wav
lesred1,392786.wav,12.303688,/datasets/xeno_canto/491_all/392786.wav
lesred1,382584.wav,32.664,/datasets/xeno_canto/491_all/382584.wav
lesred1,569420.wav,14.781063,/datasets/xeno_canto/491_all/569420.wav
lesred1,152432.wav,15.595125,/datasets/xeno_canto/491_all/152432.wav
lesred1,596948.wav,22.792813,/datasets/xeno_canto/491_all/596948.wav
lesred1,626621.wav,7.243375,/datasets/xeno_canto/491_all/626621.wav
lesred1,597235.wav,11.232688,/datasets/xeno_canto/491_all/597235.wav
lesred1,681829.wav,10.055188,/datasets/xeno_canto/491_all/681829.wav
lesred1,597448.wav,28.016,/datasets/xeno_canto/491_all/597448.wav
lesred1,569416.wav,24.88875,/datasets/xeno_canto/491_all/569416.wav
lesred1,632505.wav,15.0,/datasets/xeno_canto/491_all/632505.wav
lesred1,535754.wav,8.350438,/datasets/xeno_canto/491_all/535754.wav
lesred1,569414.wav,8.369938,/datasets/xeno_canto/491_all/569414.wav
lesred1,632506.wav,7.032,/datasets/xeno_canto/491_all/632506.wav
lesred1,598186.wav,10.688063,/datasets/xeno_canto/491_all/598186.wav
lesred1,602188.wav,6.264,/datasets/xeno_canto/491_all/602188.wav
lesred1,535753.wav,8.411438,/datasets/xeno_canto/491_all/535753.wav
