bird,freq
ninox_hypogramma,12
ninox_ios,28
ninox_jacquinoti,21
ninox_japonica,54
ninox_meeki,1
ninox_mindorensis,3
ninox_natalis,4
ninox_novaeseelandiae,39
ninox_obscura,12
ninox_ochracea,18
ninox_odiosa,1
ninox_philippensis,51
ninox_plesseni,18
ninox_punctulata,11
ninox_randi,6
ninox_reyi,2
ninox_rotiensis,12
ninox_rudolfi,13
ninox_rufa,8
ninox_rumseyi,18
ninox_scutulata,147
ninox_spilocephala,13
ninox_spilonotus,4
ninox_squamipila,3
ninox_strenua,13
ninox_sumbaensis,20
ninox_theomacha,26
ninox_variegata,1
nipponia_nippon,11
nisaetus_alboniger,16
nisaetus_bartelsi,5
nisaetus_cirrhatus,83
nisaetus_floris,4
nisaetus_kelaarti,3
nisaetus_lanceolatus,13
nisaetus_nanus,21
nisaetus_nipalensis,36
nisaetus_philippensis,1
nisaetus_pinskeri,1
nok_hualon,3
nomonyx_dominicus,14
nonnula_brunnea,21
nonnula_frontalis,13
nonnula_rubecula,50
nonnula_ruficapilla,30
nonnula_sclateri,7
northiella_haematogaster,21
northiella_narethae,1
notharchus_hyperrhynchus,76
notharchus_macrorhynchos,18
notharchus_ordii,30
notharchus_pectoralis,41
notharchus_swainsoni,18
notharchus_tectus,51
nothocercus_bonapartei,44
nothocercus_julius,54
nothocercus_nigrocapillus,14
nothocrax_urumutum,24
nothoprocta_cinerascens,26
nothoprocta_curvirostris,5
nothoprocta_ornata,12
nothoprocta_pentlandii,37
nothoprocta_perdicaria,11
nothoprocta_taczanowskii,7
nothura_boraquira,27
nothura_darwinii,19
nothura_maculosa,72
nothura_minor,8
notiochelidon_cyanoleuca,155
notiochelidon_flavipes,47
notiochelidon_murina,42
notiochelidon_pileata,11
notiomystis_cincta,31
notopholia_corusca,50
nucifraga_caryocatactes,337
nucifraga_columbiana,138
nucifraga_multipunctata,1
numenius_americanus,88
numenius_arquata,1114
numenius_madagascariensis,17
numenius_minutus,7
numenius_phaeopus,824
numenius_tahitiensis,40
numenius_tenuirostris,2
numida_meleagris,100
nyctanassa_violacea,54
nyctibius_aethereus,40
nyctibius_bracteatus,26
nyctibius_grandis,69
nyctibius_griseus,187
nyctibius_jamaicensis,15
nyctibius_leucopterus,49
nyctibius_maculosus,10
nycticorax_caledonicus,17
nycticorax_nycticorax,715
nycticryphes_semicollaris,4
nyctidromus_albicollis,454
nyctidromus_anthonyi,21
nyctiphrynus_mcleodii,17
nyctiphrynus_ocellatus,97
nyctiphrynus_rosenbergi,29
nyctiphrynus_yucatanicus,16
nyctipolus_hirundinaceus,9
nyctipolus_nigrescens,38
nyctiprogne_leucopyga,37
nyctiprogne_vielliardi,2
nyctyornis_amictus,55
nyctyornis_athertoni,33
nymphicus_hollandicus,44
nystalus_chacuru,54
nystalus_maculatus,36
nystalus_obamai,43
nystalus_radiatus,45
nystalus_striatipectus,22
nystalus_striolatus,26
oceanites_gracilis,15
oceanites_oceanicus,4
oceanodroma_castro,19
oceanodroma_furcata,3
oceanodroma_homochroa,1
oceanodroma_hornbyi,4
oceanodroma_leucorhoa,15
oceanodroma_markhami,4
oceanodroma_monorhis,6
oceanodroma_monteiroi,2
oceanodroma_tristrami,1
ochetorhynchus_andaecola,21
ochetorhynchus_melanurus,24
ochetorhynchus_phoenicurus,16
ochetorhynchus_ruficaudus,19
ochrilidia_pruinosa,1
ochrilidia_sicula,1
ochthoeca_cinnamomeiventris,86
ochthoeca_fumicolor,47
ochthoeca_leucophrys,23
ochthoeca_nigrita,1
ochthoeca_oenanthoides,15
ochthoeca_piurae,11
ochthoeca_rufipectoralis,48
ochthoeca_thoracica,30
ochthornis_littoralis,26
ocreatus_addae,3
ocreatus_peruanus,8
ocreatus_underwoodii,48
oculocincta_squamifrons,9
ocyceros_birostris,35
ocyceros_gingalensis,13
ocyceros_griseus,42
ocyphaps_lophotes,30
odontophorus_atrifrons,20
odontophorus_balliviani,15
odontophorus_capueira,70
odontophorus_columbianus,7
odontophorus_dialeucos,1
odontophorus_erythrops,32
odontophorus_gujanensis,86
odontophorus_guttatus,41
odontophorus_hyperythrus,96
odontophorus_leucolaemus,21
odontophorus_melanonotus,28
odontophorus_melanotis,26
odontophorus_speciosus,31
odontophorus_stellatus,33
odontophorus_strophium,37
odontorchilus_branickii,35
odontorchilus_cinereus,46
odontospiza_caniceps,8
oecanthus_pellucens,14
oedistoma_iliolophus,8
oedistoma_pygmaeum,6
oena_capensis,34
oenanthe_albifrons,3
oenanthe_albonigra,15
oenanthe_bottae,3
oenanthe_chrysopygia,8
oenanthe_cypriaca,18
oenanthe_deserti,46
oenanthe_dubia,10
oenanthe_familiaris,30
oenanthe_finschii,12
oenanthe_fusca,18
oenanthe_hispanica,116
oenanthe_isabellina,123
oenanthe_leucopyga,30
oenanthe_leucura,58
oenanthe_lugens,4
oenanthe_lugentoides,12
oenanthe_lugubris,12
oenanthe_melanura,19
oenanthe_moesta,17
oenanthe_monacha,5
oenanthe_oenanthe,329
oenanthe_picata,4
oenanthe_pileata,35
oenanthe_pleschanka,52
oenanthe_scotocerca,16
oenanthe_xanthoprymna,2
ognorhynchus_icterotis,80
omocestus_rufipes,3
omocestus_uhagonii,1
omocestus_viridulus,4
oncostoma_cinereigulare,51
oncostoma_olivaceum,37
oneillornis_lunulatus,19
oneillornis_salvini,45
onychognathus_albirostris,5
onychognathus_blythii,5
onychognathus_fulgidus,3
onychognathus_morio,39
onychognathus_nabouroup,28
onychognathus_neumanni,6
onychognathus_salvadorii,6
onychognathus_tenuirostris,17
onychognathus_tristramii,38
onychognathus_walleri,48
onychoprion_aleuticus,17
onychoprion_anaethetus,22
onychoprion_fuscatus,33
onychorhynchus_coronatus,47
onychorhynchus_mexicanus,16
onychorhynchus_occidentalis,4
onychorhynchus_swainsoni,20
onychostruthus_taczanowskii,17
opisthocomus_hoazin,100
opisthoprora_euryptera,5
oporornis_agilis,68
orchesticus_abeillei,37
oreocharis_arfaki,15
oreoica_gutturalis,36
oreolais_pulcher,40
oreolais_ruwenzorii,28
oreomanes_fraseri,31
oreomystis_bairdi,2
oreonympha_nobilis,4
oreophasis_derbianus,16
oreophilais_robertsi,9
oreopholus_ruficollis,17
oreopsar_bolivianus,12
oreopsittacus_arfaki,8
oreornis_chrysogenys,4
oreortyx_pictus,82
oreoscoptes_montanus,56
oreoscopus_gutturalis,17
oreostruthus_fuliginosus,3
oreothlypis_gutturalis,18
oreothlypis_superciliosa,94
oreothraupis_arremonops,45
oreotrochilus_adela,10
oreotrochilus_chimborazo,7
oreotrochilus_estella,27
oreotrochilus_leucopleurus,4
oreotrochilus_melanogaster,4
origma_murina,69
origma_robusta,38
origma_solitaria,8
oriolia_bernieri,14
oriolus_albiloris,5
oriolus_auratus,38
oriolus_bouroensis,2
oriolus_brachyrynchus,37
oriolus_chlorocephalus,30
oriolus_crassirostris,18
oriolus_cruentus,27
oriolus_decipiens,15
oriolus_flavocinctus,61
oriolus_forsteni,4
oriolus_kundoo,53
oriolus_larvatus,166
oriolus_melanotis,21
oriolus_monacha,22
oriolus_nigripennis,32
oriolus_oriolus,1004
oriolus_percivali,19
oriolus_phaeochromus,29
oriolus_sagittatus,50
oriolus_steerii,16
oriolus_szalayi,29
oriolus_tenuirostris,11
oriolus_traillii,98
oriolus_xanthonotus,70
oriolus_xanthornus,173
oriturus_superciliosus,49
ornithion_brunneicapillus,58
ornithion_inerme,156
ornithion_semiflavum,26
ornorectes_cristatus,11
ortalis_araucuan,21
ortalis_canicollis,97
ortalis_cinereiceps,40
ortalis_columbiana,119
ortalis_erythroptera,44
ortalis_garrula,44
ortalis_guttata,102
ortalis_leucogastra,19
ortalis_motmot,44
ortalis_poliocephala,40
ortalis_ruficauda,49
ortalis_ruficeps,4
ortalis_squamata,17
ortalis_superciliaris,9
ortalis_vetula,91
ortalis_wagleri,54
orthogonys_chloricterus,44
orthonyx_novaeguineae,24
orthonyx_spaldingii,37
orthonyx_temminckii,32
orthopsittaca_manilatus,83
orthorhyncus_cristatus,7
orthotomus_atrogularis,196
orthotomus_castaneiceps,13
orthotomus_chaktomuk,20
orthotomus_chloronotus,8
orthotomus_cinereiceps,16
orthotomus_derbianus,28
orthotomus_frontalis,32
orthotomus_nigriceps,19
orthotomus_ruficeps,125
orthotomus_samarensis,19
orthotomus_sepium,47
orthotomus_sericeus,123
orthotomus_sutorius,309
ortygospiza_atricollis,51
oryzoborus_angolensis,151
oryzoborus_atrirostris,20
oryzoborus_crassirostris,20
oryzoborus_funereus,49
oryzoborus_maximiliani,3
oryzoborus_nuttingi,6
otidiphaps_nobilis,14
otis_tarda,2
otus_alfredi,23
otus_alius,2
otus_angelinae,10
otus_bakkamoena,46
otus_balli,9
otus_beccarii,5
otus_brookii,3
otus_brucei,13
otus_capnodes,4
otus_collari,3
otus_cyprius,21
otus_elegans,88
otus_enganensis,1
otus_everetti,6
otus_fuliginosus,7
otus_gurneyi,14
otus_hartlaubi,8
otus_icterorhynchus,3
otus_insularis,5
otus_ireneae,2
otus_jolandae,13
otus_lempiji,59
otus_lettia,107
otus_longicornis,4
otus_madagascariensis,22
otus_magicus,60
otus_manadensis,36
otus_mantananensis,20
otus_mayottensis,3
otus_megalotis,5
otus_mentawi,5
otus_mindorensis,2
otus_mirus,10
otus_moheliensis,4
otus_nigrorum,7
otus_pamelae,32
otus_pauliani,7
otus_pembaensis,19
otus_rufescens,36
otus_rutilus,24
otus_sagittatus,20
otus_scops,480
otus_semitorques,76
otus_senegalensis,81
otus_silvicola,11
otus_socotranus,3
otus_spilocephalus,113
otus_sunia,67
otus_thilohoffmanni,5
otus_umbra,20
oxylabes_madagascariensis,21
oxypogon_cyanolaemus,2
oxypogon_guerinii,7
oxypogon_lindenii,3
oxypogon_stuebelii,12
oxyruncus_cristatus,64
oxyura_australis,3
oxyura_ferruginea,17
oxyura_jamaicensis,46
oxyura_leucocephala,5
oxyura_maccoa,3
oxyura_vittata,1
pachycare_flavogriseum,16
pachycephala_albiventris,3
pachycephala_arctitorquis,12
pachycephala_aurea,1
pachycephala_balim,5
pachycephala_caledonica,5
pachycephala_chlorura,20
pachycephala_cinerea,74
pachycephala_citreogaster,5
pachycephala_collaris,2
pachycephala_feminina,2
pachycephala_flavifrons,5
pachycephala_fulvotincta,28
pachycephala_griseonota,22
pachycephala_homeyeri,38
pachycephala_hyperythra,6
pachycephala_hypoxantha,38
pachycephala_implicata,6
pachycephala_inornata,29
pachycephala_jacquinoti,20
pachycephala_johni,2
pachycephala_lanioides,14
pachycephala_leucogastra,6
pachycephala_lorentzi,5
pachycephala_macrorhyncha,29
pachycephala_melanura,12
pachycephala_mentalis,25
pachycephala_meyeri,5
pachycephala_modesta,3
pachycephala_monacha,18
pachycephala_nudigula,34
pachycephala_occidentalis,11
pachycephala_olivacea,44
pachycephala_orioloides,44
pachycephala_pectoralis,108
pachycephala_philippinensis,28
pachycephala_richardsi,5
pachycephala_rufiventris,107
pachycephala_rufogularis,5
pachycephala_schlegelii,37
pachycephala_simplex,56
pachycephala_soror,11
pachycephala_sulfuriventer,32
pachycephala_tenebrosa,2
pachycephala_vanikorensis,2
pachycephala_vitiensis,36
pachycephalopsis_hattamensis,4
pachycoccyx_audeberti,8
pachyptila_belcheri,2
pachyptila_crassirostris,2
pachyptila_desolata,4
pachyptila_turtur,6
pachyptila_vittata,6
pachyramphus_aglaiae,92
pachyramphus_albogriseus,39
pachyramphus_castaneus,121
pachyramphus_cinnamomeus,82
pachyramphus_homochrous,21
pachyramphus_major,25
pachyramphus_marginatus,95
pachyramphus_minor,50
pachyramphus_niger,9
pachyramphus_polychopterus,247
pachyramphus_rufus,45
pachyramphus_spodiurus,13
pachyramphus_surinamus,16
pachyramphus_validus,71
pachyramphus_versicolor,46
pachyramphus_viridis,95
pachyramphus_xanthogenys,23
pagodroma_nivea,7
pagophila_eburnea,2
palmeria_dolei,2
paludipasser_locustella,16
pandion_cristatus,10
pandion_haliaetus,292
panterpe_insignis,25
panurus_biarmicus,265
panyptila_cayennensis,11
panyptila_sanctihieronymi,9
papasula_abbotti,5
parabuteo_leucorrhous,63
parabuteo_unicinctus,71
paradigalla_carunculata,3
paradisaea_apoda,12
paradisaea_decora,2
paradisaea_guilielmi,2
paradisaea_minor,42
paradisaea_raggiana,11
paradisaea_rubra,29
paradisaea_rudolphi,9
paradoxornis_flavirostris,13
paradoxornis_guttaticollis,42
paradoxornis_heudei,29
paragallinula_angulata,2
paramythia_montium,5
pardaliparus_amabilis,16
pardaliparus_elegans,36
pardaliparus_venustulus,31
pardalotus_punctatus,36
pardalotus_quadragintus,2
pardalotus_rubricatus,17
pardalotus_striatus,68
pardirallus_maculatus,46
pardirallus_nigricans,155
pardirallus_sanguinolentus,107
parkerthraustes_humeralis,27
parkesia_motacilla,174
parkesia_noveboracensis,315
parmoptila_rubrifrons,4
parnassiana_chelmos,1
parnassiana_gionica,1
parnassiana_parnassica,1
paroaria_baeri,7
paroaria_capitata,22
paroaria_coronata,73
paroaria_dominicana,39
paroaria_gularis,31
paroaria_nigrogenis,3
parophasma_galinieri,22
paroreomyza_montana,10
parotia_carolae,1
parotia_lawesii,3
parotia_sefilata,17
parotia_wahnesi,2
parus_cinereus,119
parus_major,1500
parus_minor,291
parus_monticolus,109
parvipsitta_porphyrocephala,12
parvipsitta_pusilla,21
passer_ammodendri,16
passer_castanopterus,1
passer_cinnamomeus,74
passer_diffusus,52
passer_domesticus,1500
passer_eminibey,10
passer_euchlorus,2
passer_flaveolus,40
passer_gongonensis,6
passer_griseus,65
passer_hispaniolensis,176
passer_iagoensis,11
passer_insularis,4
passer_italiae,118
passer_luteus,13
passer_melanurus,65
passer_moabiticus,16
passer_montanus,1500
passer_motitensis,10
passer_pyrrhonotus,16
passer_rufocinctus,40
passer_shelleyi,11
passer_simplex,25
passer_suahelicus,8
passer_swainsonii,19
passerculus_sandwichensis,384
passerella_iliaca,214
passerella_megarhyncha,159
passerella_schistacea,163
passerella_unalaschcensis,144
passerina_amoena,175
passerina_caerulea,228
passerina_ciris,103
passerina_cyanea,269
passerina_leclancherii,28
passerina_rositae,15
passerina_versicolor,79
pastor_roseus,79
patagioenas_araucana,18
patagioenas_caribaea,1
patagioenas_cayennensis,142
patagioenas_corensis,13
patagioenas_fasciata,133
patagioenas_flavirostris,78
patagioenas_goodsoni,35
patagioenas_inornata,8
patagioenas_leucocephala,21
patagioenas_maculosa,45
patagioenas_nigrirostris,77
patagioenas_oenops,2
patagioenas_picazuro,100
patagioenas_plumbea,343
patagioenas_speciosa,120
patagioenas_squamosa,14
patagioenas_subvinacea,234
patagona_gigas,49
pauxi_koepckeae,7
pauxi_pauxi,8
pavo_cristatus,81
pavo_muticus,16
pedionomus_torquatus,1
pelagodroma_marina,4
pelargopsis_amauroptera,11
pelargopsis_capensis,150
pelargopsis_melanorhyncha,4
pelecanoides_georgicus,1
pelecanoides_urinatrix,4
pelecanus_conspicillatus,7
pelecanus_crispus,2
pelecanus_erythrorhynchos,6
pelecanus_occidentalis,10
pelecanus_onocrotalus,12
pelecanus_philippensis,4
pelecanus_thagus,1
peliperdix_albogularis,11
peliperdix_coqui,26
peliperdix_lathami,9
pellorneum_albiventre,41
pellorneum_buettikoferi,8
pellorneum_capistratum,122
pellorneum_fuscocapillus,25
pellorneum_palustre,14
pellorneum_pyrrogenys,37
pellorneum_ruficeps,277
pellorneum_tickelli,108
peltohyas_australis,4
peltops_blainvillii,5
peltops_montanus,22
penelope_albipennis,20
penelope_argyrotis,50
penelope_barbata,27
penelope_dabbenei,24
penelope_jacquacu,59
penelope_jacucaca,3
penelope_marail,19
penelope_montagnii,126
penelope_obscura,110
penelope_ochrogaster,12
penelope_ortoni,13
penelope_perspicax,54
penelope_pileata,11
penelope_purpurascens,91
penelope_superciliaris,41
penelopides_affinis,20
penelopides_manillae,6
penelopides_mindorensis,3
penelopides_panini,4
penelopides_samarensis,9
penelopina_nigra,38
peneoenanthe_pulverulenta,18
peneothello_bimaculata,9
peneothello_cryptoleuca,11
peneothello_cyanus,31
peneothello_sigillata,21
percnostola_arenarum,30
percnostola_rufifrons,154
perdicula_argoondah,2
perdicula_asiatica,11
perdicula_erythrorhyncha,14
perdix_dauurica,4
perdix_hodgsoniae,12
perdix_perdix,283
pericrocotus_albifrons,2
pericrocotus_brevirostris,9
pericrocotus_cantonensis,8
pericrocotus_cinnamomeus,42
pericrocotus_divaricatus,104
pericrocotus_erythropygius,10
pericrocotus_ethologus,42
pericrocotus_flammeus,21
pericrocotus_igneus,11
pericrocotus_lansbergei,5
pericrocotus_miniatus,17
pericrocotus_roseus,7
pericrocotus_solaris,39
pericrocotus_speciosus,88
pericrocotus_tegimae,17
periparus_ater,1500
periparus_rubidiventris,34
periparus_rufonuchalis,22
periporphyrus_erythromelas,33
perisoreus_canadensis,120
perisoreus_infaustus,188
perisoreus_internigrans,6
perissocephalus_tricolor,54
pernis_apivorus,120
pernis_celebensis,1
pernis_ptilorhynchus,189
pernis_steerei,1
petrochelidon_ariel,16
petrochelidon_fluvicola,18
petrochelidon_fuliginosa,6
petrochelidon_fulva,22
petrochelidon_nigricans,23
petrochelidon_preussi,13
petrochelidon_pyrrhonota,127
petrochelidon_rufigula,8
petrochelidon_rufocollaris,12
petrochelidon_spilodera,37
petroica_archboldi,4
petroica_australis,17
petroica_bivittata,8
petroica_boodang,21
petroica_goodenovii,24
petroica_longipes,19
petroica_macrocephala,22
petroica_multicolor,7
petroica_phoenicea,15
petroica_pusilla,34
petroica_rodinogaster,15
petroica_rosea,15
petroica_traversi,7
petronia_petronia,208
peucaea_aestivalis,89
peucaea_botterii,192
peucaea_carpalis,159
peucaea_cassinii,147
peucaea_humeralis,41
peucaea_mystacalis,56
peucaea_ruficauda,65
peucaea_sumichrasti,27
peucedramus_taeniatus,143
pezopetes_capitalis,39
pezoporus_occidentalis,7
pezoporus_wallicus,11
phacellodomus_dorsalis,19
phacellodomus_erythrophthalmus,61
phacellodomus_ferrugineigula,51
phacellodomus_inornatus,36
phacellodomus_maculipectus,21
phacellodomus_ruber,93
phacellodomus_rufifrons,94
phacellodomus_sibilatrix,25
phacellodomus_striaticeps,48
phacellodomus_striaticollis,31
phacellodomus_tax.nov.,11
phaenicophaeus_curvirostris,13
phaenicophaeus_diardi,5
phaenicophaeus_pyrrhocephalus,1
phaenicophaeus_sumatranus,5
phaenicophaeus_tristis,16
phaenicophaeus_viridirostris,4
phaenicophilus_palmarum,9
phaenostictus_mcleannani,59
phaeochroa_cuvierii,57
phaeomyias_murina,218
phaeomyias_tumbezana,56
phaethon_aethereus,21
phaethon_lepturus,26
phaethon_rubricauda,41
phaethornis_aethopygus,6
phaethornis_anthophilus,16
phaethornis_atrimentalis,15
phaethornis_augusti,10
phaethornis_bourcieri,42
phaethornis_eurynome,114
phaethornis_griseogularis,48
phaethornis_guy,96
phaethornis_hispidus,28
phaethornis_idaliae,4
phaethornis_koepckeae,2
phaethornis_longirostris,98
phaethornis_longuemareus,17
phaethornis_malaris,58
phaethornis_mexicanus,5
phaethornis_nattereri,18
phaethornis_philippii,10
phaethornis_pretrei,54
phaethornis_ruber,129
phaethornis_rupurumii,16
phaethornis_squalidus,19
phaethornis_striigularis,93
phaethornis_stuarti,2
phaethornis_subochraceus,8
phaethornis_superciliosus,48
phaethornis_syrmatophorus,51
phaethornis_yaruqui,61
phaetusa_simplex,76
phainopepla_nitens,98
phainoptila_melanoxantha,7
phalacrocorax_aristotelis,24
phalacrocorax_auritus,47
phalacrocorax_brasilianus,107
phalacrocorax_capensis,3
phalacrocorax_capillatus,4
phalacrocorax_carbo,179
phalacrocorax_featherstoni,1
phalacrocorax_fuscescens,2
phalacrocorax_fuscicollis,2
phalacrocorax_gaimardi,5
phalacrocorax_harrisi,3
phalacrocorax_lucidus,8
phalacrocorax_magellanicus,5
phalacrocorax_pelagicus,6
phalacrocorax_penicillatus,7
phalacrocorax_punctatus,7
phalacrocorax_sulcirostris,3
phalacrocorax_urile,4
phalacrocorax_varius,1
phalaenoptilus_nuttallii,157
phalaropus_fulicarius,60
phalaropus_lobatus,126
phalaropus_tricolor,28
phalcoboenus_albogularis,2
phalcoboenus_australis,4
phalcoboenus_carunculatus,3
phalcoboenus_megalopterus,9
phaneroptera_falcata,1
phapitreron_amethystinus,15
phapitreron_brunneiceps,2
phapitreron_cinereiceps,1
phapitreron_leucotis,57
phaps_chalcoptera,22
phaps_elegans,11
pharomachrus_antisianus,62
pharomachrus_auriceps,136
pharomachrus_fulgidus,38
pharomachrus_mocinno,66
pharomachrus_pavoninus,66
phasianus_colchicus,538
phasianus_versicolor,16
phedina_borbonica,21
phegornis_mitchellii,22
phelpsia_inornata,10
pheucticus_aureoventris,62
pheucticus_chrysogaster,59
pheucticus_chrysopeplus,78
pheucticus_ludovicianus,186
pheucticus_melanocephalus,344
pheucticus_tibialis,15
pheugopedius_atrogularis,33
pheugopedius_coraya,249
pheugopedius_eisenmanni,32
pheugopedius_euophrys,120
pheugopedius_fasciatoventris,131
pheugopedius_felix,116
pheugopedius_genibarbis,237
pheugopedius_maculipectus,174
pheugopedius_mystacalis,248
pheugopedius_rutilus,165
pheugopedius_sclateri,136
pheugopedius_spadix,87
phibalura_boliviana,2
phibalura_flavirostris,4
phigys_solitarius,11
philemon_albitorques,6
philemon_argenticeps,12
philemon_buceroides,59
philemon_citreogularis,81
philemon_cockerelli,2
philemon_corniculatus,90
philemon_diemenensis,7
philemon_fuscicapillus,22
philemon_inornatus,7
philemon_kisserensis,6
philemon_meyeri,18
philemon_moluccensis,4
